시간,역명_cleaned,호선,상하구분,혼잡도,role,stinConsOrdr,left_transfer,left_dist,right_transfer,right_dist
12.5,강남구청,7,상선,33.5,other,22,건대입구,3.0,고속터미널,4.0
12.5,강남구청,7,하선,35.3,other,22,건대입구,3.0,고속터미널,4.0
13.0,강남구청,7,상선,33.0,other,22,건대입구,3.0,고속터미널,4.0
13.0,강남구청,7,하선,35.0,other,22,건대입구,3.0,고속터미널,4.0
13.5,강남구청,7,상선,31.4,other,22,건대입구,3.0,고속터미널,4.0
13.5,강남구청,7,하선,35.6,other,22,건대입구,3.0,고속터미널,4.0
14.0,강남구청,7,상선,34.5,other,22,건대입구,3.0,고속터미널,4.0
14.0,강남구청,7,하선,33.0,other,22,건대입구,3.0,고속터미널,4.0
14.5,강남구청,7,상선,35.8,other,22,건대입구,3.0,고속터미널,4.0
14.5,강남구청,7,하선,33.4,other,22,건대입구,3.0,고속터미널,4.0
15.0,강남구청,7,상선,42.5,other,22,건대입구,3.0,고속터미널,4.0
15.0,강남구청,7,하선,39.5,other,22,건대입구,3.0,고속터미널,4.0
15.5,강남구청,7,상선,47.2,other,22,건대입구,3.0,고속터미널,4.0
15.5,강남구청,7,하선,37.9,other,22,건대입구,3.0,고속터미널,4.0
16.0,강남구청,7,상선,51.7,other,22,건대입구,3.0,고속터미널,4.0
16.0,강남구청,7,하선,44.8,other,22,건대입구,3.0,고속터미널,4.0
16.5,강남구청,7,상선,61.6,other,22,건대입구,3.0,고속터미널,4.0
16.5,강남구청,7,하선,52.5,other,22,건대입구,3.0,고속터미널,4.0
17.0,강남구청,7,상선,85.8,other,22,건대입구,3.0,고속터미널,4.0
17.0,강남구청,7,하선,61.0,other,22,건대입구,3.0,고속터미널,4.0
17.5,강남구청,7,상선,91.4,other,22,건대입구,3.0,고속터미널,4.0
17.5,강남구청,7,하선,53.8,other,22,건대입구,3.0,고속터미널,4.0
18.0,강남구청,7,상선,112.3,other,22,건대입구,3.0,고속터미널,4.0
18.0,강남구청,7,하선,62.6,other,22,건대입구,3.0,고속터미널,4.0
18.5,강남구청,7,상선,85.6,other,22,건대입구,3.0,고속터미널,4.0
18.5,강남구청,7,하선,60.0,other,22,건대입구,3.0,고속터미널,4.0
19.0,강남구청,7,상선,72.1,other,22,건대입구,3.0,고속터미널,4.0
19.0,강남구청,7,하선,51.4,other,22,건대입구,3.0,고속터미널,4.0
19.5,강남구청,7,상선,61.6,other,22,건대입구,3.0,고속터미널,4.0
19.5,강남구청,7,하선,36.4,other,22,건대입구,3.0,고속터미널,4.0
20.0,강남구청,7,상선,53.8,other,22,건대입구,3.0,고속터미널,4.0
20.0,강남구청,7,하선,36.2,other,22,건대입구,3.0,고속터미널,4.0
20.5,강남구청,7,상선,56.9,other,22,건대입구,3.0,고속터미널,4.0
20.5,강남구청,7,하선,30.6,other,22,건대입구,3.0,고속터미널,4.0
21.0,강남구청,7,상선,63.7,other,22,건대입구,3.0,고속터미널,4.0
21.0,강남구청,7,하선,37.4,other,22,건대입구,3.0,고속터미널,4.0
21.5,강남구청,7,상선,58.8,other,22,건대입구,3.0,고속터미널,4.0
21.5,강남구청,7,하선,36.6,other,22,건대입구,3.0,고속터미널,4.0
22.0,강남구청,7,상선,61.3,other,22,건대입구,3.0,고속터미널,4.0
22.0,강남구청,7,하선,43.6,other,22,건대입구,3.0,고속터미널,4.0
22.5,강남구청,7,상선,44.4,other,22,건대입구,3.0,고속터미널,4.0
22.5,강남구청,7,하선,37.2,other,22,건대입구,3.0,고속터미널,4.0
23.0,강남구청,7,상선,34.4,other,22,건대입구,3.0,고속터미널,4.0
23.0,강남구청,7,하선,25.8,other,22,건대입구,3.0,고속터미널,4.0
23.5,강남구청,7,상선,35.6,other,22,건대입구,3.0,고속터미널,4.0
23.5,강남구청,7,하선,17.3,other,22,건대입구,3.0,고속터미널,4.0
0.0,강남구청,7,상선,19.0,other,22,건대입구,3.0,고속터미널,4.0
0.0,강남구청,7,하선,7.0,other,22,건대입구,3.0,고속터미널,4.0
0.5,강남구청,7,상선,11.6,other,22,건대입구,3.0,고속터미널,4.0
0.5,강남구청,7,하선,8.5,other,22,건대입구,3.0,고속터미널,4.0
5.5,학동,7,상선,20.8,business,23,건대입구,4.0,고속터미널,3.0
5.5,학동,7,하선,29.6,business,23,건대입구,4.0,고속터미널,3.0
6.0,학동,7,상선,34.8,business,23,건대입구,4.0,고속터미널,3.0
6.0,학동,7,하선,45.1,business,23,건대입구,4.0,고속터미널,3.0
6.5,학동,7,상선,28.4,business,23,건대입구,4.0,고속터미널,3.0
6.5,학동,7,하선,39.9,business,23,건대입구,4.0,고속터미널,3.0
7.0,학동,7,상선,36.3,business,23,건대입구,4.0,고속터미널,3.0
7.0,학동,7,하선,57.3,business,23,건대입구,4.0,고속터미널,3.0
7.5,학동,7,상선,55.9,business,23,건대입구,4.0,고속터미널,3.0
7.5,학동,7,하선,72.8,business,23,건대입구,4.0,고속터미널,3.0
8.0,학동,7,상선,67.8,business,23,건대입구,4.0,고속터미널,3.0
8.0,학동,7,하선,70.8,business,23,건대입구,4.0,고속터미널,3.0
8.5,학동,7,상선,53.1,business,23,건대입구,4.0,고속터미널,3.0
8.5,학동,7,하선,52.0,business,23,건대입구,4.0,고속터미널,3.0
9.0,학동,7,상선,47.7,business,23,건대입구,4.0,고속터미널,3.0
9.0,학동,7,하선,53.2,business,23,건대입구,4.0,고속터미널,3.0
9.5,학동,7,상선,48.4,business,23,건대입구,4.0,고속터미널,3.0
9.5,학동,7,하선,57.6,business,23,건대입구,4.0,고속터미널,3.0
10.0,학동,7,상선,38.8,business,23,건대입구,4.0,고속터미널,3.0
10.0,학동,7,하선,42.9,business,23,건대입구,4.0,고속터미널,3.0
10.5,학동,7,상선,33.5,business,23,건대입구,4.0,고속터미널,3.0
10.5,학동,7,하선,36.3,business,23,건대입구,4.0,고속터미널,3.0
11.0,학동,7,상선,31.4,business,23,건대입구,4.0,고속터미널,3.0
11.0,학동,7,하선,34.6,business,23,건대입구,4.0,고속터미널,3.0
11.5,학동,7,상선,33.0,business,23,건대입구,4.0,고속터미널,3.0
11.5,학동,7,하선,31.5,business,23,건대입구,4.0,고속터미널,3.0
12.0,학동,7,상선,29.2,business,23,건대입구,4.0,고속터미널,3.0
12.0,학동,7,하선,33.6,business,23,건대입구,4.0,고속터미널,3.0
12.5,학동,7,상선,35.4,business,23,건대입구,4.0,고속터미널,3.0
12.5,학동,7,하선,34.9,business,23,건대입구,4.0,고속터미널,3.0
13.0,학동,7,상선,34.3,business,23,건대입구,4.0,고속터미널,3.0
13.0,학동,7,하선,34.7,business,23,건대입구,4.0,고속터미널,3.0
13.5,학동,7,상선,33.2,business,23,건대입구,4.0,고속터미널,3.0
13.5,학동,7,하선,34.8,business,23,건대입구,4.0,고속터미널,3.0
14.0,학동,7,상선,34.4,business,23,건대입구,4.0,고속터미널,3.0
14.0,학동,7,하선,34.2,business,23,건대입구,4.0,고속터미널,3.0
14.5,학동,7,상선,34.7,business,23,건대입구,4.0,고속터미널,3.0
14.5,학동,7,하선,34.7,business,23,건대입구,4.0,고속터미널,3.0
15.0,학동,7,상선,40.4,business,23,건대입구,4.0,고속터미널,3.0
15.0,학동,7,하선,42.3,business,23,건대입구,4.0,고속터미널,3.0
15.5,학동,7,상선,43.4,business,23,건대입구,4.0,고속터미널,3.0
15.5,학동,7,하선,41.0,business,23,건대입구,4.0,고속터미널,3.0
16.0,학동,7,상선,47.0,business,23,건대입구,4.0,고속터미널,3.0
16.0,학동,7,하선,50.4,business,23,건대입구,4.0,고속터미널,3.0
16.5,학동,7,상선,56.8,business,23,건대입구,4.0,고속터미널,3.0
16.5,학동,7,하선,57.4,business,23,건대입구,4.0,고속터미널,3.0
17.0,학동,7,상선,75.5,business,23,건대입구,4.0,고속터미널,3.0
17.0,학동,7,하선,71.6,business,23,건대입구,4.0,고속터미널,3.0
17.5,학동,7,상선,80.9,business,23,건대입구,4.0,고속터미널,3.0
17.5,학동,7,하선,64.9,business,23,건대입구,4.0,고속터미널,3.0
18.0,학동,7,상선,96.6,business,23,건대입구,4.0,고속터미널,3.0
18.0,학동,7,하선,83.1,business,23,건대입구,4.0,고속터미널,3.0
18.5,학동,7,상선,71.9,business,23,건대입구,4.0,고속터미널,3.0
18.5,학동,7,하선,73.0,business,23,건대입구,4.0,고속터미널,3.0
19.0,학동,7,상선,61.9,business,23,건대입구,4.0,고속터미널,3.0
19.0,학동,7,하선,64.7,business,23,건대입구,4.0,고속터미널,3.0
19.5,학동,7,상선,53.6,business,23,건대입구,4.0,고속터미널,3.0
19.5,학동,7,하선,42.8,business,23,건대입구,4.0,고속터미널,3.0
20.0,학동,7,상선,46.5,business,23,건대입구,4.0,고속터미널,3.0
20.0,학동,7,하선,41.9,business,23,건대입구,4.0,고속터미널,3.0
20.5,학동,7,상선,48.4,business,23,건대입구,4.0,고속터미널,3.0
20.5,학동,7,하선,38.6,business,23,건대입구,4.0,고속터미널,3.0
21.0,학동,7,상선,53.8,business,23,건대입구,4.0,고속터미널,3.0
21.0,학동,7,하선,41.0,business,23,건대입구,4.0,고속터미널,3.0
21.5,학동,7,상선,51.0,business,23,건대입구,4.0,고속터미널,3.0
21.5,학동,7,하선,42.1,business,23,건대입구,4.0,고속터미널,3.0
22.0,학동,7,상선,52.0,business,23,건대입구,4.0,고속터미널,3.0
22.0,학동,7,하선,48.1,business,23,건대입구,4.0,고속터미널,3.0
22.5,학동,7,상선,38.7,business,23,건대입구,4.0,고속터미널,3.0
22.5,학동,7,하선,47.5,business,23,건대입구,4.0,고속터미널,3.0
23.0,학동,7,상선,30.4,business,23,건대입구,4.0,고속터미널,3.0
23.0,학동,7,하선,32.5,business,23,건대입구,4.0,고속터미널,3.0
23.5,학동,7,상선,32.6,business,23,건대입구,4.0,고속터미널,3.0
23.5,학동,7,하선,19.6,business,23,건대입구,4.0,고속터미널,3.0
0.0,학동,7,상선,17.4,business,23,건대입구,4.0,고속터미널,3.0
0.0,학동,7,하선,7.4,business,23,건대입구,4.0,고속터미널,3.0
0.5,학동,7,상선,11.5,business,23,건대입구,4.0,고속터미널,3.0
0.5,학동,7,하선,8.2,business,23,건대입구,4.0,고속터미널,3.0
5.5,논현,7,상선,23.0,other,24,건대입구,5.0,고속터미널,2.0
5.5,논현,7,하선,11.3,other,24,건대입구,5.0,고속터미널,2.0
6.0,논현,7,상선,39.7,other,24,건대입구,5.0,고속터미널,2.0
6.0,논현,7,하선,43.8,other,24,건대입구,5.0,고속터미널,2.0
6.5,논현,7,상선,33.1,other,24,건대입구,5.0,고속터미널,2.0
6.5,논현,7,하선,32.0,other,24,건대입구,5.0,고속터미널,2.0
7.0,논현,7,상선,46.0,other,24,건대입구,5.0,고속터미널,2.0
7.0,논현,7,하선,45.9,other,24,건대입구,5.0,고속터미널,2.0
7.5,논현,7,상선,69.2,other,24,건대입구,5.0,고속터미널,2.0
7.5,논현,7,하선,53.9,other,24,건대입구,5.0,고속터미널,2.0
8.0,논현,7,상선,84.3,other,24,건대입구,5.0,고속터미널,2.0
8.0,논현,7,하선,53.7,other,24,건대입구,5.0,고속터미널,2.0
8.5,논현,7,상선,73.8,other,24,건대입구,5.0,고속터미널,2.0
8.5,논현,7,하선,33.0,other,24,건대입구,5.0,고속터미널,2.0
9.0,논현,7,상선,60.8,other,24,건대입구,5.0,고속터미널,2.0
9.0,논현,7,하선,32.5,other,24,건대입구,5.0,고속터미널,2.0
9.5,논현,7,상선,65.7,other,24,건대입구,5.0,고속터미널,2.0
9.5,논현,7,하선,37.0,other,24,건대입구,5.0,고속터미널,2.0
10.0,논현,7,상선,42.8,other,24,건대입구,5.0,고속터미널,2.0
10.0,논현,7,하선,33.5,other,24,건대입구,5.0,고속터미널,2.0
10.5,논현,7,상선,39.8,other,24,건대입구,5.0,고속터미널,2.0
10.5,논현,7,하선,28.7,other,24,건대입구,5.0,고속터미널,2.0
11.0,논현,7,상선,33.9,other,24,건대입구,5.0,고속터미널,2.0
11.0,논현,7,하선,31.0,other,24,건대입구,5.0,고속터미널,2.0
11.5,논현,7,상선,34.7,other,24,건대입구,5.0,고속터미널,2.0
11.5,논현,7,하선,28.0,other,24,건대입구,5.0,고속터미널,2.0
12.0,논현,7,상선,29.8,other,24,건대입구,5.0,고속터미널,2.0
12.0,논현,7,하선,30.1,other,24,건대입구,5.0,고속터미널,2.0
12.5,논현,7,상선,36.7,other,24,건대입구,5.0,고속터미널,2.0
12.5,논현,7,하선,31.5,other,24,건대입구,5.0,고속터미널,2.0
13.0,논현,7,상선,34.9,other,24,건대입구,5.0,고속터미널,2.0
13.0,논현,7,하선,31.3,other,24,건대입구,5.0,고속터미널,2.0
13.5,논현,7,상선,35.2,other,24,건대입구,5.0,고속터미널,2.0
13.5,논현,7,하선,30.6,other,24,건대입구,5.0,고속터미널,2.0
14.0,논현,7,상선,33.5,other,24,건대입구,5.0,고속터미널,2.0
14.0,논현,7,하선,32.2,other,24,건대입구,5.0,고속터미널,2.0
14.5,논현,7,상선,33.8,other,24,건대입구,5.0,고속터미널,2.0
14.5,논현,7,하선,32.1,other,24,건대입구,5.0,고속터미널,2.0
15.0,논현,7,상선,37.6,other,24,건대입구,5.0,고속터미널,2.0
15.0,논현,7,하선,40.5,other,24,건대입구,5.0,고속터미널,2.0
15.5,논현,7,상선,41.0,other,24,건대입구,5.0,고속터미널,2.0
15.5,논현,7,하선,38.7,other,24,건대입구,5.0,고속터미널,2.0
16.0,논현,7,상선,42.9,other,24,건대입구,5.0,고속터미널,2.0
16.0,논현,7,하선,49.5,other,24,건대입구,5.0,고속터미널,2.0
16.5,논현,7,상선,52.9,other,24,건대입구,5.0,고속터미널,2.0
16.5,논현,7,하선,54.8,other,24,건대입구,5.0,고속터미널,2.0
17.0,논현,7,상선,66.3,other,24,건대입구,5.0,고속터미널,2.0
17.0,논현,7,하선,74.0,other,24,건대입구,5.0,고속터미널,2.0
17.5,논현,7,상선,71.1,other,24,건대입구,5.0,고속터미널,2.0
17.5,논현,7,하선,68.0,other,24,건대입구,5.0,고속터미널,2.0
18.0,논현,7,상선,75.5,other,24,건대입구,5.0,고속터미널,2.0
18.0,논현,7,하선,93.8,other,24,건대입구,5.0,고속터미널,2.0
18.5,논현,7,상선,60.3,other,24,건대입구,5.0,고속터미널,2.0
18.5,논현,7,하선,76.2,other,24,건대입구,5.0,고속터미널,2.0
19.0,논현,7,상선,53.1,other,24,건대입구,5.0,고속터미널,2.0
19.0,논현,7,하선,71.4,other,24,건대입구,5.0,고속터미널,2.0
19.5,논현,7,상선,47.9,other,24,건대입구,5.0,고속터미널,2.0
19.5,논현,7,하선,47.0,other,24,건대입구,5.0,고속터미널,2.0
20.0,논현,7,상선,41.3,other,24,건대입구,5.0,고속터미널,2.0
20.0,논현,7,하선,46.0,other,24,건대입구,5.0,고속터미널,2.0
20.5,논현,7,상선,44.0,other,24,건대입구,5.0,고속터미널,2.0
20.5,논현,7,하선,42.3,other,24,건대입구,5.0,고속터미널,2.0
21.0,논현,7,상선,48.7,other,24,건대입구,5.0,고속터미널,2.0
21.0,논현,7,하선,45.6,other,24,건대입구,5.0,고속터미널,2.0
21.5,논현,7,상선,46.5,other,24,건대입구,5.0,고속터미널,2.0
21.5,논현,7,하선,46.6,other,24,건대입구,5.0,고속터미널,2.0
22.0,논현,7,상선,46.7,other,24,건대입구,5.0,고속터미널,2.0
22.0,논현,7,하선,55.1,other,24,건대입구,5.0,고속터미널,2.0
22.5,논현,7,상선,35.5,other,24,건대입구,5.0,고속터미널,2.0
22.5,논현,7,하선,52.0,other,24,건대입구,5.0,고속터미널,2.0
23.0,논현,7,상선,27.9,other,24,건대입구,5.0,고속터미널,2.0
23.0,논현,7,하선,36.1,other,24,건대입구,5.0,고속터미널,2.0
23.5,논현,7,상선,29.1,other,24,건대입구,5.0,고속터미널,2.0
23.5,논현,7,하선,23.1,other,24,건대입구,5.0,고속터미널,2.0
0.0,논현,7,상선,12.1,other,24,건대입구,5.0,고속터미널,2.0
0.0,논현,7,하선,10.1,other,24,건대입구,5.0,고속터미널,2.0
0.5,논현,7,상선,11.4,other,24,건대입구,5.0,고속터미널,2.0
0.5,논현,7,하선,8.8,other,24,건대입구,5.0,고속터미널,2.0
5.5,반포,7,상선,24.3,other,25,건대입구,6.0,고속터미널,1.0
5.5,반포,7,하선,11.6,other,25,건대입구,6.0,고속터미널,1.0
6.0,반포,7,상선,44.6,other,25,건대입구,6.0,고속터미널,1.0
6.0,반포,7,하선,39.7,other,25,건대입구,6.0,고속터미널,1.0
6.5,반포,7,상선,36.7,other,25,건대입구,6.0,고속터미널,1.0
6.5,반포,7,하선,30.7,other,25,건대입구,6.0,고속터미널,1.0
7.0,반포,7,상선,53.8,other,25,건대입구,6.0,고속터미널,1.0
7.0,반포,7,하선,45.5,other,25,건대입구,6.0,고속터미널,1.0
7.5,반포,7,상선,81.2,other,25,건대입구,6.0,고속터미널,1.0
7.5,반포,7,하선,53.6,other,25,건대입구,6.0,고속터미널,1.0
8.0,반포,7,상선,97.0,other,25,건대입구,6.0,고속터미널,1.0
8.0,반포,7,하선,53.3,other,25,건대입구,6.0,고속터미널,1.0
8.5,반포,7,상선,79.9,other,25,건대입구,6.0,고속터미널,1.0
8.5,반포,7,하선,34.6,other,25,건대입구,6.0,고속터미널,1.0
9.0,반포,7,상선,73.0,other,25,건대입구,6.0,고속터미널,1.0
9.0,반포,7,하선,31.6,other,25,건대입구,6.0,고속터미널,1.0
9.5,반포,7,상선,73.6,other,25,건대입구,6.0,고속터미널,1.0
9.5,반포,7,하선,35.9,other,25,건대입구,6.0,고속터미널,1.0
10.0,반포,7,상선,45.1,other,25,건대입구,6.0,고속터미널,1.0
10.0,반포,7,하선,32.7,other,25,건대입구,6.0,고속터미널,1.0
10.5,반포,7,상선,38.8,other,25,건대입구,6.0,고속터미널,1.0
10.5,반포,7,하선,27.9,other,25,건대입구,6.0,고속터미널,1.0
11.0,반포,7,상선,33.2,other,25,건대입구,6.0,고속터미널,1.0
11.0,반포,7,하선,30.1,other,25,건대입구,6.0,고속터미널,1.0
11.5,반포,7,상선,30.5,other,25,건대입구,6.0,고속터미널,1.0
11.5,반포,7,하선,27.3,other,25,건대입구,6.0,고속터미널,1.0
12.0,반포,7,상선,32.4,other,25,건대입구,6.0,고속터미널,1.0
12.0,반포,7,하선,29.4,other,25,건대입구,6.0,고속터미널,1.0
12.5,반포,7,상선,32.8,other,25,건대입구,6.0,고속터미널,1.0
12.5,반포,7,하선,30.7,other,25,건대입구,6.0,고속터미널,1.0
13.0,반포,7,상선,35.0,other,25,건대입구,6.0,고속터미널,1.0
13.0,반포,7,하선,30.9,other,25,건대입구,6.0,고속터미널,1.0
13.5,반포,7,상선,31.9,other,25,건대입구,6.0,고속터미널,1.0
13.5,반포,7,하선,30.1,other,25,건대입구,6.0,고속터미널,1.0
14.0,반포,7,상선,30.7,other,25,건대입구,6.0,고속터미널,1.0
14.0,반포,7,하선,32.0,other,25,건대입구,6.0,고속터미널,1.0
14.5,반포,7,상선,30.4,other,25,건대입구,6.0,고속터미널,1.0
14.5,반포,7,하선,32.1,other,25,건대입구,6.0,고속터미널,1.0
15.0,반포,7,상선,36.3,other,25,건대입구,6.0,고속터미널,1.0
15.0,반포,7,하선,40.6,other,25,건대입구,6.0,고속터미널,1.0
15.5,반포,7,상선,34.9,other,25,건대입구,6.0,고속터미널,1.0
15.5,반포,7,하선,39.1,other,25,건대입구,6.0,고속터미널,1.0
16.0,반포,7,상선,39.1,other,25,건대입구,6.0,고속터미널,1.0
16.0,반포,7,하선,51.2,other,25,건대입구,6.0,고속터미널,1.0
16.5,반포,7,상선,47.9,other,25,건대입구,6.0,고속터미널,1.0
16.5,반포,7,하선,56.7,other,25,건대입구,6.0,고속터미널,1.0
17.0,반포,7,상선,55.7,other,25,건대입구,6.0,고속터미널,1.0
17.0,반포,7,하선,76.3,other,25,건대입구,6.0,고속터미널,1.0
17.5,반포,7,상선,57.2,other,25,건대입구,6.0,고속터미널,1.0
17.5,반포,7,하선,70.3,other,25,건대입구,6.0,고속터미널,1.0
18.0,반포,7,상선,58.1,other,25,건대입구,6.0,고속터미널,1.0
18.0,반포,7,하선,89.6,other,25,건대입구,6.0,고속터미널,1.0
18.5,반포,7,상선,47.8,other,25,건대입구,6.0,고속터미널,1.0
18.5,반포,7,하선,77.1,other,25,건대입구,6.0,고속터미널,1.0
19.0,반포,7,상선,39.1,other,25,건대입구,6.0,고속터미널,1.0
19.0,반포,7,하선,73.9,other,25,건대입구,6.0,고속터미널,1.0
19.5,반포,7,상선,34.9,other,25,건대입구,6.0,고속터미널,1.0
19.5,반포,7,하선,50.2,other,25,건대입구,6.0,고속터미널,1.0
20.0,반포,7,상선,31.6,other,25,건대입구,6.0,고속터미널,1.0
20.0,반포,7,하선,46.2,other,25,건대입구,6.0,고속터미널,1.0
20.5,반포,7,상선,34.3,other,25,건대입구,6.0,고속터미널,1.0
20.5,반포,7,하선,42.9,other,25,건대입구,6.0,고속터미널,1.0
21.0,반포,7,상선,37.7,other,25,건대입구,6.0,고속터미널,1.0
21.0,반포,7,하선,45.1,other,25,건대입구,6.0,고속터미널,1.0
21.5,반포,7,상선,34.9,other,25,건대입구,6.0,고속터미널,1.0
21.5,반포,7,하선,46.5,other,25,건대입구,6.0,고속터미널,1.0
22.0,반포,7,상선,33.4,other,25,건대입구,6.0,고속터미널,1.0
22.0,반포,7,하선,54.7,other,25,건대입구,6.0,고속터미널,1.0
22.5,반포,7,상선,26.8,other,25,건대입구,6.0,고속터미널,1.0
22.5,반포,7,하선,51.8,other,25,건대입구,6.0,고속터미널,1.0
23.0,반포,7,상선,21.5,other,25,건대입구,6.0,고속터미널,1.0
23.0,반포,7,하선,36.0,other,25,건대입구,6.0,고속터미널,1.0
23.5,반포,7,상선,22.7,other,25,건대입구,6.0,고속터미널,1.0
23.5,반포,7,하선,22.7,other,25,건대입구,6.0,고속터미널,1.0
0.0,반포,7,상선,10.7,other,25,건대입구,6.0,고속터미널,1.0
0.0,반포,7,하선,9.9,other,25,건대입구,6.0,고속터미널,1.0
0.5,반포,7,상선,5.5,other,25,건대입구,6.0,고속터미널,1.0
0.5,반포,7,하선,8.3,other,25,건대입구,6.0,고속터미널,1.0
5.5,고속터미널,7,상선,25.5,mixed,26,,,,
5.5,고속터미널,7,하선,12.8,mixed,26,,,,
6.0,고속터미널,7,상선,52.8,mixed,26,,,,
6.0,고속터미널,7,하선,31.9,mixed,26,,,,
6.5,고속터미널,7,상선,38.6,mixed,26,,,,
6.5,고속터미널,7,하선,25.8,mixed,26,,,,
7.0,고속터미널,7,상선,54.7,mixed,26,,,,
7.0,고속터미널,7,하선,38.5,mixed,26,,,,
7.5,고속터미널,7,상선,83.2,mixed,26,,,,
7.5,고속터미널,7,하선,47.8,mixed,26,,,,
8.0,고속터미널,7,상선,97.7,mixed,26,,,,
8.0,고속터미널,7,하선,47.8,mixed,26,,,,
8.5,고속터미널,7,상선,80.2,mixed,26,,,,
8.5,고속터미널,7,하선,31.6,mixed,26,,,,
9.0,고속터미널,7,상선,75.5,mixed,26,,,,
9.0,고속터미널,7,하선,26.8,mixed,26,,,,
9.5,고속터미널,7,상선,71.5,mixed,26,,,,
9.5,고속터미널,7,하선,30.7,mixed,26,,,,
10.0,고속터미널,7,상선,45.0,mixed,26,,,,
10.0,고속터미널,7,하선,33.4,mixed,26,,,,
10.5,고속터미널,7,상선,39.0,mixed,26,,,,
10.5,고속터미널,7,하선,25.3,mixed,26,,,,
11.0,고속터미널,7,상선,33.4,mixed,26,,,,
11.0,고속터미널,7,하선,28.3,mixed,26,,,,
11.5,고속터미널,7,상선,30.6,mixed,26,,,,
11.5,고속터미널,7,하선,29.6,mixed,26,,,,
12.0,고속터미널,7,상선,32.3,mixed,26,,,,
12.0,고속터미널,7,하선,28.8,mixed,26,,,,
12.5,고속터미널,7,상선,32.7,mixed,26,,,,
12.5,고속터미널,7,하선,31.2,mixed,26,,,,
13.0,고속터미널,7,상선,34.8,mixed,26,,,,
13.0,고속터미널,7,하선,33.6,mixed,26,,,,
13.5,고속터미널,7,상선,31.8,mixed,26,,,,
13.5,고속터미널,7,하선,31.4,mixed,26,,,,
14.0,고속터미널,7,상선,30.2,mixed,26,,,,
14.0,고속터미널,7,하선,33.9,mixed,26,,,,
14.5,고속터미널,7,상선,29.9,mixed,26,,,,
14.5,고속터미널,7,하선,38.1,mixed,26,,,,
15.0,고속터미널,7,상선,35.4,mixed,26,,,,
15.0,고속터미널,7,하선,45.2,mixed,26,,,,
15.5,고속터미널,7,상선,34.1,mixed,26,,,,
15.5,고속터미널,7,하선,50.7,mixed,26,,,,
16.0,고속터미널,7,상선,37.4,mixed,26,,,,
16.0,고속터미널,7,하선,57.6,mixed,26,,,,
16.5,고속터미널,7,상선,45.7,mixed,26,,,,
16.5,고속터미널,7,하선,69.0,mixed,26,,,,
17.0,고속터미널,7,상선,53.7,mixed,26,,,,
17.0,고속터미널,7,하선,91.8,mixed,26,,,,
17.5,고속터미널,7,상선,56.0,mixed,26,,,,
17.5,고속터미널,7,하선,87.9,mixed,26,,,,
18.0,고속터미널,7,상선,56.2,mixed,26,,,,
18.0,고속터미널,7,하선,108.5,mixed,26,,,,
18.5,고속터미널,7,상선,45.4,mixed,26,,,,
18.5,고속터미널,7,하선,96.9,mixed,26,,,,
19.0,고속터미널,7,상선,39.1,mixed,26,,,,
19.0,고속터미널,7,하선,91.0,mixed,26,,,,
19.5,고속터미널,7,상선,34.2,mixed,26,,,,
19.5,고속터미널,7,하선,63.5,mixed,26,,,,
20.0,고속터미널,7,상선,30.7,mixed,26,,,,
20.0,고속터미널,7,하선,60.7,mixed,26,,,,
20.5,고속터미널,7,상선,33.4,mixed,26,,,,
20.5,고속터미널,7,하선,58.4,mixed,26,,,,
21.0,고속터미널,7,상선,36.1,mixed,26,,,,
21.0,고속터미널,7,하선,58.7,mixed,26,,,,
21.5,고속터미널,7,상선,34.3,mixed,26,,,,
21.5,고속터미널,7,하선,60.0,mixed,26,,,,
22.0,고속터미널,7,상선,32.1,mixed,26,,,,
22.0,고속터미널,7,하선,71.0,mixed,26,,,,
22.5,고속터미널,7,상선,26.5,mixed,26,,,,
22.5,고속터미널,7,하선,65.4,mixed,26,,,,
23.0,고속터미널,7,상선,21.2,mixed,26,,,,
23.0,고속터미널,7,하선,44.6,mixed,26,,,,
23.5,고속터미널,7,상선,22.6,mixed,26,,,,
23.5,고속터미널,7,하선,27.4,mixed,26,,,,
0.0,고속터미널,7,상선,10.9,mixed,26,,,,
0.0,고속터미널,7,하선,11.4,mixed,26,,,,
0.5,고속터미널,7,상선,6.0,mixed,26,,,,
0.5,고속터미널,7,하선,9.9,mixed,26,,,,
5.5,내방,7,상선,36.3,other,27,고속터미널,1.0,총신대입구,1.0
5.5,내방,7,하선,8.8,other,27,고속터미널,1.0,총신대입구,1.0
6.0,내방,7,상선,72.0,other,27,고속터미널,1.0,총신대입구,1.0
6.0,내방,7,하선,28.7,other,27,고속터미널,1.0,총신대입구,1.0
6.5,내방,7,상선,53.9,other,27,고속터미널,1.0,총신대입구,1.0
6.5,내방,7,하선,24.8,other,27,고속터미널,1.0,총신대입구,1.0
7.0,내방,7,상선,90.6,other,27,고속터미널,1.0,총신대입구,1.0
7.0,내방,7,하선,37.1,other,27,고속터미널,1.0,총신대입구,1.0
7.5,내방,7,상선,107.7,other,27,고속터미널,1.0,총신대입구,1.0
7.5,내방,7,하선,45.1,other,27,고속터미널,1.0,총신대입구,1.0
8.0,내방,7,상선,134.5,other,27,고속터미널,1.0,총신대입구,1.0
8.0,내방,7,하선,47.0,other,27,고속터미널,1.0,총신대입구,1.0
